total_fwd_packets,total_bwd_packets,fwd_bytes,bwd_bytes,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_mean,pkt_len_mean,pkt_len_std,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,duration,flow_bytes_per_sec,flow_packets_per_sec,syn_count,rst_count,ack_count,psh_count,fin_count,destination_port,label
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0008289813995361328,0.0,0.0008289813995361328,0.0008289813995361328,0.0008,154406.35950532067,2412.5993672706354,1,1,1,0,0,67,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0007967948913574219,0.0,0.0007967948913574219,0.0007967948913574219,0.0008,160643.6002393776,2510.056253740275,1,1,1,0,0,432,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0008330345153808594,0.0,0.0008330345153808594,0.0008330345153808594,0.0008,153655.09788208356,2400.8609044075556,1,1,1,0,0,261,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0008411407470703125,0.0,0.0008411407470703125,0.0008411407470703125,0.0008,152174.2947845805,2377.7233560090704,1,1,1,0,0,649,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0008130073547363281,0.0,0.0008130073547363281,0.0008130073547363281,0.0008,157440.15014662757,2460.0023460410557,1,1,1,0,0,386,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0008471012115478516,0.0,0.0008471012115478516,0.0008471012115478516,0.0008,151103.54967632986,2360.992963692654,1,1,1,0,0,465,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0008449554443359375,0.0,0.0008449554443359375,0.0008449554443359375,0.0008,151487.2776523702,2366.988713318284,1,1,1,0,0,542,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0009889602661132812,0.0,0.0009889602661132812,0.0009889602661132812,0.001,129428.86017357763,2022.3259402121505,1,1,1,0,0,807,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0009241104125976562,0.0,0.0009241104125976562,0.0009241104125976562,0.0009,138511.58720330236,2164.2435500515994,1,1,1,0,0,410,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0009849071502685547,0.0,0.0009849071502685547,0.0009849071502685547,0.001,129961.48922778988,2030.6482691842168,1,1,1,0,0,814,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0010638236999511719,0.0,0.0010638236999511719,0.0010638236999511719,0.0011,120320.68848050202,1880.0107575078441,1,1,1,0,0,920,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.001043081283569336,0.0,0.001043081283569336,0.001043081283569336,0.001,122713.35131428571,1917.3961142857142,1,1,1,0,0,588,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0012187957763671875,0.0,0.0012187957763671875,0.0012187957763671875,0.0012,105021.69640062598,1640.964006259781,1,1,1,0,0,307,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.001210927963256836,0.0,0.001210927963256836,0.001210927963256836,0.0012,105704.05827918882,1651.6259106123252,1,1,1,0,0,575,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0011060237884521484,0.0,0.0011060237884521484,0.0011060237884521484,0.0011,115729.87971545591,1808.2793705539987,1,1,1,0,0,55,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0011229515075683594,0.0,0.0011229515075683594,0.0011229515075683594,0.0011,113985.33163481954,1781.0208067940553,1,1,1,0,0,865,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0011219978332519531,0.0,0.0011219978332519531,0.0011219978332519531,0.0011,114082.21674458138,1782.534636634084,1,1,1,0,0,564,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0011980533599853516,0.0,0.0011980533599853516,0.0011980533599853516,0.0012,106839.98248756219,1669.3747263681591,1,1,1,0,0,88,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.001104116439819336,0.0,0.001104116439819336,0.001104116439819336,0.0011,115929.80177067588,1811.4031526668107,1,1,1,0,0,533,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0012118816375732422,0.0,0.0012118816375732422,0.0012118816375732422,0.0012,105620.87586071217,1650.3261853236277,1,1,1,0,0,678,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0011870861053466797,0.0,0.0011870861053466797,0.0011870861053466797,0.0012,107827.05603534846,1684.7977505523197,1,1,1,0,0,234,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0011899471282958984,0.0,0.0011899471282958984,0.0011899471282958984,0.0012,107567.80444800641,1680.7469445001002,1,1,1,0,0,394,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0012340545654296875,0.0,0.0012340545654296875,0.0012340545654296875,0.0012,103723.12828438949,1620.6738794435857,1,1,1,0,0,898,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0015981197357177734,0.0,0.0015981197357177734,0.0015981197357177734,0.0016,80094.12382515291,1251.4706847680143,1,1,1,0,0,646,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0015878677368164062,0.0,0.0015878677368164062,0.0015878677368164062,0.0016,80611.24804804804,1259.5507507507507,1,1,1,0,0,350,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0015561580657958984,0.0,0.0015561580657958984,0.0015561580657958984,0.0016,82253.85506358204,1285.2164853684694,1,1,1,0,0,949,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0013442039489746094,0.0,0.0013442039489746094,0.0013442039489746094,0.0013,95223.64526427811,1487.8694572543454,1,1,1,0,0,319,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.001322031021118164,0.0,0.001322031021118164,0.001322031021118164,0.0013,96820.72353471596,1512.8238052299369,1,1,1,0,0,731,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0013298988342285156,0.0,0.0013298988342285156,0.0013298988342285156,0.0013,96247.92255288635,1503.8737898888492,1,1,1,0,0,147,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0014569759368896484,0.0,0.0014569759368896484,0.0014569759368896484,0.0015,87853.2011127475,1372.7062673866797,1,1,1,0,0,833,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0014400482177734375,0.0,0.0014400482177734375,0.0014400482177734375,0.0014,88885.91258278146,1388.8423841059603,1,1,1,0,0,615,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0013630390167236328,0.0,0.0013630390167236328,0.0013630390167236328,0.0014,93907.80339338814,1467.3094280216897,1,1,1,0,0,568,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0014801025390625,0.0,0.0014801025390625,0.0014801025390625,0.0015,86480.49484536082,1351.2577319587629,1,1,1,0,0,189,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0014598369598388672,0.0,0.0014598369598388672,0.0014598369598388672,0.0015,87681.02433447656,1370.0160052261963,1,1,1,0,0,946,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0014801025390625,0.0,0.0014801025390625,0.0014801025390625,0.0015,86480.49484536082,1351.2577319587629,1,1,1,0,0,962,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0015301704406738281,0.0,0.0015301704406738281,0.0015301704406738281,0.0015,83650.81209099408,1307.0439389217825,1,1,1,0,0,570,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0005979537963867188,0.0,0.0005979537963867188,0.0005979537963867188,0.0006,214063.3620414673,3344.7400318979267,1,1,1,0,0,778,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0005118846893310547,0.0,0.0005118846893310547,0.0005118846893310547,0.0005,250056.31672100606,3907.1299487657197,1,1,1,0,0,970,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0006430149078369141,0.0,0.0006430149078369141,0.0006430149078369141,0.0006,199062.25880608082,3110.347793845013,1,1,1,0,0,96,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0005490779876708984,0.0,0.0005490779876708984,0.0005490779876708984,0.0005,233118.06860616588,3642.469821971342,1,1,1,0,0,834,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0005981922149658203,0.0,0.0005981922149658203,0.0005981922149658203,0.0006,213978.0438421682,3343.406935033878,1,1,1,0,0,874,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0007419586181640625,0.0,0.0007419586181640625,0.0007419586181640625,0.0007,172516.35989717222,2695.568123393316,1,1,1,0,0,390,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0006229877471923828,0.0,0.0006229877471923828,0.0006229877471923828,0.0006,205461.50478377345,3210.33601224646,1,1,1,0,0,124,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0007200241088867188,0.0,0.0007200241088867188,0.0007200241088867188,0.0007,177771.8251655629,2777.6847682119205,1,1,1,0,0,167,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0006890296936035156,0.0,0.0006890296936035156,0.0006890296936035156,0.0007,185768.48166089965,2902.632525951557,1,1,1,0,0,657,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0008039474487304688,0.0,0.0008039474487304688,0.0008039474487304688,0.0008,159214.38671411626,2487.7247924080666,1,1,1,0,0,565,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0008089542388916016,0.0,0.0008089542388916016,0.0008089542388916016,0.0008,158228.97494842322,2472.3277335691128,1,1,1,0,0,292,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0012619495391845703,0.0,0.0012619495391845703,0.0012619495391845703,0.0013,101430.36312110335,1584.8494237672398,1,1,1,0,0,5,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0012950897216796875,0.0,0.0012950897216796875,0.0012950897216796875,0.0013,98834.85125184094,1544.2945508100147,1,1,1,0,0,184,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.001268148422241211,0.0,0.001268148422241211,0.001268148422241211,0.0013,100934.55762361347,1577.1024628689604,1,1,1,0,0,379,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0012249946594238281,0.0,0.0012249946594238281,0.0012249946594238281,0.0012,104490.25145971194,1632.6601790579991,1,1,1,0,0,75,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0012631416320800781,0.0,0.0012631416320800781,0.0012631416320800781,0.0013,101334.63797659494,1583.353718384296,1,1,1,0,0,793,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0012769699096679688,0.0,0.0012769699096679688,0.0012769699096679688,0.0013,100237.28752800598,1566.2076176250935,1,1,1,0,0,799,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0011970996856689453,0.0,0.0011970996856689453,0.0011970996856689453,0.0012,106925.09699263095,1670.7046405098586,1,1,1,0,0,901,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0014421939849853516,0.0,0.0014421939849853516,0.0014421939849853516,0.0014,88753.66374607373,1386.775996032402,1,1,1,0,0,466,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0014269351959228516,0.0,0.0014269351959228516,0.0014269351959228516,0.0014,89702.74218880535,1401.6053467000836,1,1,1,0,0,295,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0014519691467285156,0.0,0.0014519691467285156,0.0014519691467285156,0.0015,88156.14318555009,1377.43973727422,1,1,1,0,0,169,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0013918876647949219,0.0,0.0013918876647949219,0.0013918876647949219,0.0014,91961.44433025009,1436.8975676601576,1,1,1,0,0,687,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0014500617980957031,0.0,0.0014500617980957031,0.0014500617980957031,0.0015,88272.09996711608,1379.2515619861888,1,1,1,0,0,853,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0013918876647949219,0.0,0.0013918876647949219,0.0013918876647949219,0.0014,91961.44433025009,1436.8975676601576,1,1,1,0,0,328,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0013701915740966797,0.0,0.0013701915740966797,0.0013701915740966797,0.0014,93417.59387506526,1459.6499042978946,1,1,1,0,0,361,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0014050006866455078,0.0,0.0014050006866455078,0.0014050006866455078,0.0014,91103.15832343459,1423.4868488036655,1,1,1,0,0,827,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0013349056243896484,0.0,0.0013349056243896484,0.0013349056243896484,0.0013,95886.92838006787,1498.2332559385604,1,1,1,0,0,727,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0013267993927001953,0.0,0.0013267993927001953,0.0013267993927001953,0.0013,96472.76046720575,1507.3868823000898,1,1,1,0,0,42,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0013380050659179688,0.0,0.0013380050659179688,0.0013380050659179688,0.0013,95664.8096935139,1494.7626514611547,1,1,1,0,0,26,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0010018348693847656,0.0,0.0010018348693847656,0.0010018348693847656,0.001,127765.56687291765,1996.3369823893383,1,1,1,0,0,976,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0010309219360351562,0.0,0.0010309219360351562,0.0010309219360351562,0.001,124160.710453284,1940.0111008325625,1,1,1,0,0,891,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0010840892791748047,0.0,0.0010840892791748047,0.0010840892791748047,0.0011,118071.45634484275,1844.866505388168,1,1,1,0,0,852,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0012710094451904297,0.0,0.0012710094451904297,0.0012710094451904297,0.0013,100707.35546801725,1573.5524291877696,1,1,1,0,0,190,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.001085042953491211,0.0,0.001085042953491211,0.001085042953491211,0.0011,117967.68007031422,1843.2450010986597,1,1,1,0,0,57,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0009877681732177734,0.0,0.0009877681732177734,0.0009877681732177734,0.001,129585.06203234372,2024.7665942553706,1,1,1,0,0,289,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.001374959945678711,0.0,0.001374959945678711,0.001374959945678711,0.0014,93093.62094676608,1454.58782729322,1,1,1,0,0,159,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.001085042953491211,0.0,0.001085042953491211,0.001085042953491211,0.0011,117967.68007031422,1843.2450010986597,1,1,1,0,0,514,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0012481212615966797,0.0,0.0012481212615966797,0.0012481212615966797,0.0012,102554.13791786056,1602.4084049665712,1,1,1,0,0,667,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0012848377227783203,0.0,0.0012848377227783203,0.0012848377227783203,0.0013,99623.47596956763,1556.6168120244943,1,1,1,0,0,534,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0013248920440673828,0.0,0.0013248920440673828,0.0013248920440673828,0.0013,96611.6451322656,1509.55695519165,1,1,1,0,0,430,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.001386880874633789,0.0,0.001386880874633789,0.001386880874633789,0.0014,92293.4351040055,1442.084923500086,1,1,1,0,0,918,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0013949871063232422,0.0,0.0013949871063232422,0.0013949871063232422,0.0014,91757.12049222355,1433.705007690993,1,1,1,0,0,528,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0014028549194335938,0.0,0.0014028549194335938,0.0014028549194335938,0.0014,91242.50713800135,1425.6641740312712,1,1,1,0,0,911,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0016241073608398438,0.0,0.0016241073608398438,0.0016241073608398438,0.0016,78812.52378156195,1231.4456840869054,1,1,1,0,0,412,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.001371145248413086,0.0,0.001371145248413086,0.001371145248413086,0.0014,93352.61902277864,1458.6346722309163,1,1,1,0,0,14,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0016400814056396484,0.0,0.0016400814056396484,0.0016400814056396484,0.0016,78044.9065271115,1219.4516644861171,1,1,1,0,0,501,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0013530254364013672,0.0,0.0013530254364013672,0.0013530254364013672,0.0014,94602.80387665199,1478.1688105726873,1,1,1,0,0,407,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0014579296112060547,0.0,0.0014579296112060547,0.0014579296112060547,0.0015,87795.73376941946,1371.808340147179,1,1,1,0,0,172,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0013539791107177734,0.0,0.0013539791107177734,0.0013539791107177734,0.0014,94536.17045254447,1477.1276633210073,1,1,1,0,0,737,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0015521049499511719,0.0,0.0015521049499511719,0.0015521049499511719,0.0016,82468.65007680492,1288.5726574500768,1,1,1,0,0,817,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0010678768157958984,0.0,0.0010678768157958984,0.0010678768157958984,0.0011,119864.0125027908,1872.8751953561064,1,1,1,0,0,44,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0009889602661132812,0.0,0.0009889602661132812,0.0009889602661132812,0.001,129428.86017357763,2022.3259402121505,1,1,1,0,0,704,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0010528564453125,0.0,0.0010528564453125,0.0010528564453125,0.0011,121574.02898550725,1899.5942028985507,1,1,1,0,0,895,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0009639263153076172,0.0,0.0009639263153076172,0.0009639263153076172,0.001,132790.23299530052,2074.8473905515707,1,1,1,0,0,624,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0009529590606689453,0.0,0.0009529590606689453,0.0009529590606689453,0.001,134318.4668501376,2098.7260445334,1,1,1,0,0,543,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.001161813735961914,0.0,0.001161813735961914,0.001161813735961914,0.0012,110172.56556536014,1721.4463369587522,1,1,1,0,0,396,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0012218952178955078,0.0,0.0012218952178955078,0.0012218952178955078,0.0012,104755.29990243903,1636.8015609756098,1,1,1,0,0,208,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0008420944213867188,0.0,0.0008420944213867188,0.0008420944213867188,0.0008,152001.95696489242,2375.030577576444,1,1,1,0,0,721,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0010149478912353516,0.0,0.0010149478912353516,0.0010149478912353516,0.001,126114.84895466291,1970.544514916608,1,1,1,0,0,550,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0008130073547363281,0.0,0.0008130073547363281,0.0008130073547363281,0.0008,157440.15014662757,2460.0023460410557,1,1,1,0,0,772,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0010590553283691406,0.0,0.0010590553283691406,0.0010590553283691406,0.0011,120862.42953624493,1888.475461503827,1,1,1,0,0,479,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0009970664978027344,0.0,0.0009970664978027344,0.0009970664978027344,0.001,128376.59301769489,2005.8842659014826,1,1,1,0,0,546,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0008151531219482422,0.0,0.0008151531219482422,0.0008151531219482422,0.0008,157025.71278151506,2453.526762211173,1,1,1,0,0,640,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0008981227874755859,0.0,0.0008981227874755859,0.0008981227874755859,0.0009,142519.48818688613,2226.8670029200957,1,1,1,0,0,434,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0009598731994628906,0.0,0.0009598731994628906,0.0009598731994628906,0.001,133350.94684550422,2083.6085444610035,1,1,1,0,0,355,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0009150505065917969,0.0,0.0009150505065917969,0.0009150505065917969,0.0009,139882.9890568004,2185.6717040125063,1,1,1,0,0,850,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0009169578552246094,0.0,0.0009169578552246094,0.0009169578552246094,0.0009,139592.02080083205,2181.1253250130007,1,1,1,0,0,960,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0013730525970458984,0.0,0.0013730525970458984,0.0013730525970458984,0.0014,93222.94009376627,1456.608438965098,1,1,1,0,0,276,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0012290477752685547,0.0,0.0012290477752685547,0.0012290477752685547,0.0012,104145.6667313288,1627.2760426770126,1,1,1,0,0,589,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0012240409851074219,0.0,0.0012240409851074219,0.0012240409851074219,0.0012,104571.66186209583,1633.9322165952474,1,1,1,0,0,239,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0011539459228515625,0.0,0.0011539459228515625,0.0011539459228515625,0.0012,110923.74214876033,1733.1834710743801,1,1,1,0,0,309,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0011119842529296875,0.0,0.0011119842529296875,0.0011119842529296875,0.0011,115109.54373927959,1798.5866209262435,1,1,1,0,0,558,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0011610984802246094,0.0,0.0011610984802246094,0.0011610984802246094,0.0012,110240.43367556468,1722.5067761806981,1,1,1,0,0,352,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0011799335479736328,0.0,0.0011799335479736328,0.0011799335479736328,0.0012,108480.68539098807,1695.0107092341887,1,1,1,0,0,746,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0011398792266845703,0.0,0.0011398792266845703,0.0011398792266845703,0.0011,112292.59820121314,1754.5718468939554,1,1,1,0,0,632,scan
